# started_at=2025-12-14T19:04:54+03:00
# cmd: mpstat -P ALL 1
# app_pid=7559

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

07:04:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:13 PM    7   29.47    0.00    3.16    0.00    0.00    0.00    0.00    0.00    0.00   67.37
07:05:13 PM    8    4.95    0.00    3.96    0.99    0.00    0.00    0.00    0.00    0.00   90.10
07:05:13 PM    9    0.00    0.00    0.96    0.00    0.00    4.81    0.00    0.00    0.00   94.23
07:05:13 PM   10    1.98    0.00    7.92    0.99    0.00    0.00    0.00    0.00    0.00   89.11
07:05:13 PM   11    2.02    0.00    2.02    1.01    0.00    0.00    0.00    0.00    0.00   94.95

07:05:13 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:14 PM  all    8.09    0.00    2.64    0.33    0.00    1.32    0.00    0.00    0.00   87.62
07:05:14 PM    0    2.70    0.00    0.90    1.80    0.00    9.01    0.00    0.00    0.00   85.59
07:05:14 PM    1    2.94    0.00    0.98    0.00    0.00    0.98    0.00    0.00    0.00   95.10
07:05:14 PM    2    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:05:14 PM    3    2.88    0.00    0.96    0.00    0.00    4.81    0.00    0.00    0.00   91.35
07:05:14 PM    4    1.02    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   93.88
07:05:14 PM    5   65.69    0.00    1.96    0.98    0.00    0.00    0.00    0.00    0.00   31.37
07:05:14 PM    6    9.18    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   88.78
07:05:14 PM    7    2.97    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   93.07
07:05:14 PM    8    2.04    0.00    7.14    0.00    0.00    0.00    0.00    0.00    0.00   90.82
07:05:14 PM    9    1.96    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   97.06
07:05:14 PM   10    4.04    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   89.90
07:05:14 PM   11    0.00    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98

07:05:14 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:15 PM  all    8.70    0.00    3.76    0.59    0.00    0.00    0.00    0.00    0.00   86.96
07:05:15 PM    0    7.92    0.00    3.96    0.00    0.00    0.00    0.00    0.00    0.00   88.12
07:05:15 PM    1   23.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
07:05:15 PM    2    2.04    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   95.92
07:05:15 PM    3    4.04    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   93.94
07:05:15 PM    4   37.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   61.00
07:05:15 PM    5   10.20    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   84.69
07:05:15 PM    6    1.98    0.00    2.97    1.98    0.00    0.00    0.00    0.00    0.00   93.07
07:05:15 PM    7    2.02    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   90.91
07:05:15 PM    8    7.14    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   87.76
07:05:15 PM    9    3.00    0.00    1.00    2.00    0.00    0.00    0.00    0.00    0.00   94.00
07:05:15 PM   10    3.92    0.00    5.88    0.98    0.00    0.00    0.00    0.00    0.00   89.22
07:05:15 PM   11    2.00    0.00    7.00    1.00    0.00    0.00    0.00    0.00    0.00   90.00

07:05:15 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:16 PM  all    7.76    0.00    2.59    0.42    0.00    0.25    0.00    0.00    0.00   88.99
07:05:16 PM    0    2.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   96.00
07:05:16 PM    1    0.00    0.00    4.04    1.01    0.00    0.00    0.00    0.00    0.00   94.95
07:05:16 PM    2   40.59    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   57.43
07:05:16 PM    3    4.95    0.00    1.98    0.00    0.00    1.98    0.00    0.00    0.00   91.09
07:05:16 PM    4    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:05:16 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:05:16 PM    6   30.30    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   62.63
07:05:16 PM    7    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
07:05:16 PM    8    6.80    0.00    5.83    1.94    0.00    0.97    0.00    0.00    0.00   84.47
07:05:16 PM    9    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
07:05:16 PM   10    3.00    0.00    4.00    1.00    0.00    0.00    0.00    0.00    0.00   92.00
07:05:16 PM   11    1.01    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   95.96

07:05:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:17 PM  all    8.01    0.00    2.75    0.42    0.00    0.75    0.00    0.00    0.00   88.07
07:05:17 PM    0    1.87    0.00    4.67    0.00    0.00    7.48    0.00    0.00    0.00   85.98
07:05:17 PM    1    0.99    0.00    0.99    1.98    0.00    0.99    0.00    0.00    0.00   95.05
07:05:17 PM    2    9.38    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   89.58
07:05:17 PM    3    2.97    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   95.05
07:05:17 PM    4    3.03    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:05:17 PM    5    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
07:05:17 PM    6   52.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   47.47
07:05:17 PM    7    1.01    0.00    1.01    1.01    0.00    0.00    0.00    0.00    0.00   96.97
07:05:17 PM    8   22.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   68.00
07:05:17 PM    9    1.02    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   94.90
07:05:17 PM   10    0.00    0.00    1.02    2.04    0.00    0.00    0.00    0.00    0.00   96.94
07:05:17 PM   11    0.99    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   94.06

07:05:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:18 PM  all    7.46    0.00    2.40    0.25    0.00    1.41    0.00    0.00    0.00   88.48
07:05:18 PM    0   11.76    0.00    0.98    1.96    0.00    3.92    0.00    0.00    0.00   81.37
07:05:18 PM    1    2.86    0.00    0.95    0.00    0.00    5.71    0.00    0.00    0.00   90.48
07:05:18 PM    2    2.02    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:05:18 PM    3    3.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:05:18 PM    4    0.00    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   95.96
07:05:18 PM    5    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   98.02
07:05:18 PM    6    5.05    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   87.88
07:05:18 PM    7    2.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   96.00
07:05:18 PM    8   13.46    0.00    9.62    0.00    0.00    5.77    0.00    0.00    0.00   71.15
07:05:18 PM    9    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
07:05:18 PM   10   49.49    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   49.49
07:05:18 PM   11    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00

07:05:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:19 PM  all    7.54    0.00    2.15    0.25    0.00    1.16    0.00    0.00    0.00   88.90
07:05:19 PM    0   10.10    0.00    5.05    1.01    0.00    0.00    0.00    0.00    0.00   83.84
07:05:19 PM    1    4.04    0.00    4.04    0.00    0.00    0.00    0.00    0.00    0.00   91.92
07:05:19 PM    2    0.93    0.00    0.93    0.00    0.00    8.33    0.00    0.00    0.00   89.81
07:05:19 PM    3    0.98    0.00    0.98    0.00    0.00    1.96    0.00    0.00    0.00   96.08
07:05:19 PM    4    5.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   91.00
07:05:19 PM    5    0.00    0.00    0.00    0.00    0.00    2.00    0.00    0.00    0.00   98.00
07:05:19 PM    6    1.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00   92.00
07:05:19 PM    7    1.01    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   97.98
07:05:19 PM    8    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:05:19 PM    9    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:05:19 PM   10   65.00    0.00    1.00    1.00    0.00    0.00    0.00    0.00    0.00   33.00
07:05:19 PM   11    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00

07:05:19 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:20 PM  all    7.82    0.00    3.00    0.50    0.00    1.33    0.00    0.00    0.00   87.35
07:05:20 PM    0   11.46    0.00    1.04    0.00    0.00    0.00    0.00    0.00    0.00   87.50
07:05:20 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:05:20 PM    2   12.84    0.00    3.67    0.92    0.00    7.34    0.00    0.00    0.00   75.23
07:05:20 PM    3    1.94    0.00    0.00    0.00    0.00    5.83    0.00    0.00    0.00   92.23
07:05:20 PM    4    8.16    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   86.73
07:05:20 PM    5    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
07:05:20 PM    6   51.52    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   46.46
07:05:20 PM    7    2.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:05:20 PM    8    2.02    0.00    7.07    0.00    0.00    0.00    0.00    0.00    0.00   90.91
07:05:20 PM    9    0.00    0.00    1.00    4.00    0.00    0.00    0.00    0.00    0.00   95.00
07:05:20 PM   10    3.03    0.00   12.12    1.01    0.00    0.00    0.00    0.00    0.00   83.84
07:05:20 PM   11    0.00    0.00    2.00    0.00    0.00    2.00    0.00    0.00    0.00   96.00

07:05:20 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:21 PM  all    7.41    0.00    2.66    0.42    0.00    1.08    0.00    0.00    0.00   88.43
07:05:21 PM    0    3.77    0.00    4.72    0.00    0.00    6.60    0.00    0.00    0.00   84.91
07:05:21 PM    1    0.00    0.00    0.96    0.96    0.00    3.85    0.00    0.00    0.00   94.23
07:05:21 PM    2    2.02    0.00    3.03    1.01    0.00    0.00    0.00    0.00    0.00   93.94
07:05:21 PM    3    2.94    0.00    1.96    1.96    0.00    0.98    0.00    0.00    0.00   92.16
07:05:21 PM    4   14.14    0.00    8.08    1.01    0.00    0.00    0.00    0.00    0.00   76.77
07:05:21 PM    5    0.00    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   95.96
07:05:21 PM    6   42.86    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   56.12
07:05:21 PM    7    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:05:21 PM    8   20.41    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   75.51
07:05:21 PM    9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
07:05:21 PM   10    2.04    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   94.90
07:05:21 PM   11    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00

07:05:21 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:22 PM  all    7.43    0.00    2.56    0.41    0.00    1.82    0.00    0.00    0.00   87.78
07:05:22 PM    0    1.01    0.00    5.05    0.00    0.00    1.01    0.00    0.00    0.00   92.93
07:05:22 PM    1    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
07:05:22 PM    2    1.80    0.00    2.70    0.00    0.00   11.71    0.00    0.00    0.00   83.78
07:05:22 PM    3    0.95    0.00    0.95    1.90    0.00    5.71    0.00    0.00    0.00   90.48
07:05:22 PM    4   30.30    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   68.69
07:05:22 PM    5    0.99    0.00    0.99    1.98    0.00    0.99    0.00    0.00    0.00   95.05
07:05:22 PM    6    3.06    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   94.90
07:05:22 PM    7   11.22    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   84.69
07:05:22 PM    8   21.57    0.00    0.00    0.98    0.00    0.00    0.00    0.00    0.00   77.45
07:05:22 PM    9    0.99    0.00    7.92    0.00    0.00    0.99    0.00    0.00    0.00   90.10
07:05:22 PM   10   17.17    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   80.81
07:05:22 PM   11    0.00    0.00    3.06    0.00    0.00    0.00    0.00    0.00    0.00   96.94

07:05:22 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:23 PM  all    8.15    0.00    3.29    0.25    0.00    1.32    0.00    0.00    0.00   87.00
07:05:23 PM    0    3.96    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   93.07
07:05:23 PM    1    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:05:23 PM    2   28.04    0.00    4.67    0.00    0.00    7.48    0.00    0.00    0.00   59.81
07:05:23 PM    3    0.93    0.00    0.93    0.93    0.00    7.41    0.00    0.00    0.00   89.81
07:05:23 PM    4   33.33    0.00    6.06    1.01    0.00    0.00    0.00    0.00    0.00   59.60
07:05:23 PM    5    1.03    0.00    1.03    1.03    0.00    0.00    0.00    0.00    0.00   96.91
07:05:23 PM    6    8.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   81.00
07:05:23 PM    7    2.97    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   94.06
07:05:23 PM    8    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:05:23 PM    9    8.91    0.00    4.95    0.00    0.00    0.00    0.00    0.00    0.00   86.14
07:05:23 PM   10    5.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
07:05:23 PM   11    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02

07:05:23 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:24 PM  all    7.39    0.00    2.32    0.25    0.00    1.16    0.00    0.00    0.00   88.88
07:05:24 PM    0    1.01    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   93.94
07:05:24 PM    1    0.00    0.00    0.00    0.00    0.00   12.39    0.00    0.00    0.00   87.61
07:05:24 PM    2    1.01    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   96.97
07:05:24 PM    3    3.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
07:05:24 PM    4   40.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
07:05:24 PM    5    5.94    0.00    1.98    2.97    0.00    0.00    0.00    0.00    0.00   89.11
07:05:24 PM    6    3.06    0.00    6.12    0.00    0.00    0.00    0.00    0.00    0.00   90.82
07:05:24 PM    7    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
07:05:24 PM    8    0.00    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   94.95
07:05:24 PM    9   10.00    0.00    4.00    0.00    0.00    0.00    0.00    0.00    0.00   86.00
07:05:24 PM   10    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
07:05:24 PM   11   24.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   75.51

07:05:24 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:25 PM  all    8.48    0.00    2.66    0.42    0.00    1.58    0.00    0.00    0.00   86.87
07:05:25 PM    0    3.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
07:05:25 PM    1    1.72    0.00    0.00    0.00    0.00   15.52    0.00    0.00    0.00   82.76
07:05:25 PM    2    2.04    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   93.88
07:05:25 PM    3    2.04    0.00    2.04    2.04    0.00    0.00    0.00    0.00    0.00   93.88
07:05:25 PM    4   24.49    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   75.51
07:05:25 PM    5   11.34    0.00    1.03    2.06    0.00    0.00    0.00    0.00    0.00   85.57
07:05:25 PM    6    2.04    0.00    5.10    1.02    0.00    0.00    0.00    0.00    0.00   91.84
07:05:25 PM    7    4.08    0.00    5.10    0.00    0.00    0.00    0.00    0.00    0.00   90.82
07:05:25 PM    8    2.02    0.00    3.03    0.00    0.00    1.01    0.00    0.00    0.00   93.94
07:05:25 PM    9    5.05    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   89.90
07:05:25 PM   10    2.97    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   94.06
07:05:25 PM   11   41.58    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   56.44

07:05:25 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:26 PM  all    7.70    0.00    2.78    0.49    0.00    2.13    0.00    0.00    0.00   86.90
07:05:26 PM    0    6.09    0.00    2.61    2.61    0.00   11.30    0.00    0.00    0.00   77.39
07:05:26 PM    1    0.98    0.00    1.96    0.98    0.00    1.96    0.00    0.00    0.00   94.12
07:05:26 PM    2    2.73    0.00    5.45    0.00    0.00    8.18    0.00    0.00    0.00   83.64
07:05:26 PM    3    0.98    0.00    5.88    1.96    0.00    1.96    0.00    0.00    0.00   89.22
07:05:26 PM    4    0.00    0.00    2.04    0.00    0.00    0.00    0.00    0.00    0.00   97.96
07:05:26 PM    5    7.14    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   88.78
07:05:26 PM    6    3.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   96.00
07:05:26 PM    7    3.96    0.00    2.97    0.00    0.00    0.00    0.00    0.00    0.00   93.07
07:05:26 PM    8    4.04    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   90.91
07:05:26 PM    9    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
07:05:26 PM   10    1.03    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.97
07:05:26 PM   11   62.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   37.00

07:05:26 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:27 PM  all    8.24    0.00    2.25    0.25    0.00    0.58    0.00    0.00    0.00   88.68
07:05:27 PM    0    4.08    0.00    3.06    1.02    0.00    0.00    0.00    0.00    0.00   91.84
07:05:27 PM    1    0.94    0.00    0.94    0.00    0.00    5.66    0.00    0.00    0.00   92.45
07:05:27 PM    2    2.06    0.00    3.09    0.00    0.00    0.00    0.00    0.00    0.00   94.85
07:05:27 PM    3    0.00    0.00    1.98    0.00    0.00    0.99    0.00    0.00    0.00   97.03
07:05:27 PM    4    4.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
07:05:27 PM    5   27.45    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   71.57
07:05:27 PM    6    3.00    0.00    5.00    1.00    0.00    0.00    0.00    0.00    0.00   91.00
07:05:27 PM    7    1.00    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   98.00
07:05:27 PM    8    9.09    0.00    5.05    0.00    0.00    0.00    0.00    0.00    0.00   85.86
07:05:27 PM    9    8.08    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00   88.89
07:05:27 PM   10    7.07    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   91.92
07:05:27 PM   11   32.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   67.00

07:05:27 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:05:28 PM  all    7.38    0.00    2.16    0.25    0.00    0.91    0.00    0.00    0.00   89.30
