# started_at=2025-12-14T01:53:18+03:00
# cmd: mpstat -P ALL 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:20 AM    6   39.80    0.00   13.27    1.02    0.00    0.00    0.00    0.00    0.00   45.92
02:14:20 AM    7   41.84    0.00   12.24    1.02    0.00    0.00    0.00    0.00    0.00   44.90
02:14:20 AM    8   41.24    0.00   12.37    0.00    0.00    0.00    0.00    0.00    0.00   46.39
02:14:20 AM    9   55.56    0.00   13.13    0.00    0.00    0.00    0.00    0.00    0.00   31.31
02:14:20 AM   10   54.08    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   35.71
02:14:20 AM   11   50.00    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   36.73

02:14:20 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:21 AM  all   52.58    0.00   20.91    0.51    0.00    0.00    0.00    0.00    0.00   25.99
02:14:21 AM    0   44.44    0.00   26.26    1.01    0.00    0.00    0.00    0.00    0.00   28.28
02:14:21 AM    1   42.86    0.00   27.55    2.04    0.00    0.00    0.00    0.00    0.00   27.55
02:14:21 AM    2   70.41    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   14.29
02:14:21 AM    3   42.71    0.00   25.00    0.00    0.00    0.00    0.00    0.00    0.00   32.29
02:14:21 AM    4   42.86    0.00   23.47    0.00    0.00    0.00    0.00    0.00    0.00   33.67
02:14:21 AM    5   56.84    0.00   16.84    0.00    0.00    0.00    0.00    0.00    0.00   26.32
02:14:21 AM    6   53.00    0.00   26.00    0.00    0.00    0.00    0.00    0.00    0.00   21.00
02:14:21 AM    7   66.33    0.00    8.16    1.02    0.00    0.00    0.00    0.00    0.00   24.49
02:14:21 AM    8   44.44    0.00   26.26    1.01    0.00    0.00    0.00    0.00    0.00   28.28
02:14:21 AM    9   42.42    0.00   29.29    0.00    0.00    0.00    0.00    0.00    0.00   28.28
02:14:21 AM   10   47.52    0.00   14.85    0.99    0.00    0.00    0.00    0.00    0.00   36.63
02:14:21 AM   11   77.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   11.00

02:14:21 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:22 AM  all   52.53    0.00   17.42    0.34    0.00    0.17    0.00    0.00    0.00   29.55
02:14:22 AM    0   32.99    0.00   25.77    0.00    0.00    0.00    0.00    0.00    0.00   41.24
02:14:22 AM    1   57.43    0.00   11.88    0.00    0.00    0.00    0.00    0.00    0.00   30.69
02:14:22 AM    2   41.41    0.00   18.18    0.00    0.00    0.00    0.00    0.00    0.00   40.40
02:14:22 AM    3   37.00    0.00   34.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
02:14:22 AM    4   48.98    0.00   15.31    1.02    0.00    1.02    0.00    0.00    0.00   33.67
02:14:22 AM    5   73.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   13.00
02:14:22 AM    6   70.30    0.00   12.87    0.99    0.00    0.00    0.00    0.00    0.00   15.84
02:14:22 AM    7   50.52    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   41.24
02:14:22 AM    8   50.52    0.00   16.49    0.00    0.00    1.03    0.00    0.00    0.00   31.96
02:14:22 AM    9   35.35    0.00   20.20    1.01    0.00    0.00    0.00    0.00    0.00   43.43
02:14:22 AM   10   49.49    0.00   24.24    1.01    0.00    0.00    0.00    0.00    0.00   25.25
02:14:22 AM   11   82.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00   10.00

02:14:22 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:23 AM  all   28.56    0.00   12.79    0.85    0.00    0.09    0.00    0.00    0.00   57.72
02:14:23 AM    0   31.25    0.00    9.38    2.08    0.00    0.00    0.00    0.00    0.00   57.29
02:14:23 AM    1   14.00    0.00   13.00    0.00    0.00    1.00    0.00    0.00    0.00   72.00
02:14:23 AM    2   48.51    0.00   16.83    0.99    0.00    0.00    0.00    0.00    0.00   33.66
02:14:23 AM    3    9.38    0.00    9.38    0.00    0.00    0.00    0.00    0.00    0.00   81.25
02:14:23 AM    4   11.22    0.00   12.24    2.04    0.00    0.00    0.00    0.00    0.00   74.49
02:14:23 AM    5   52.53    0.00    9.09    1.01    0.00    0.00    0.00    0.00    0.00   37.37
02:14:23 AM    6    8.16    0.00   27.55    1.02    0.00    0.00    0.00    0.00    0.00   63.27
02:14:23 AM    7   13.40    0.00   14.43    1.03    0.00    0.00    0.00    0.00    0.00   71.13
02:14:23 AM    8   35.71    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   48.98
02:14:23 AM    9   12.63    0.00    8.42    1.05    0.00    0.00    0.00    0.00    0.00   77.89
02:14:23 AM   10   43.75    0.00   11.46    1.04    0.00    0.00    0.00    0.00    0.00   43.75
02:14:23 AM   11   60.61    0.00    6.06    0.00    0.00    0.00    0.00    0.00    0.00   33.33

02:14:23 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:24 AM  all   45.16    0.00   19.55    0.93    0.00    0.00    0.00    0.00    0.00   34.37
02:14:24 AM    0   41.41    0.00   12.12    1.01    0.00    0.00    0.00    0.00    0.00   45.45
02:14:24 AM    1   41.41    0.00   15.15    3.03    0.00    0.00    0.00    0.00    0.00   40.40
02:14:24 AM    2   51.04    0.00   16.67    0.00    0.00    0.00    0.00    0.00    0.00   32.29
02:14:24 AM    3   34.00    0.00   20.00    3.00    0.00    0.00    0.00    0.00    0.00   43.00
02:14:24 AM    4   41.84    0.00   20.41    0.00    0.00    0.00    0.00    0.00    0.00   37.76
02:14:24 AM    5   36.27    0.00   30.39    0.98    0.00    0.00    0.00    0.00    0.00   32.35
02:14:24 AM    6   36.08    0.00   21.65    1.03    0.00    0.00    0.00    0.00    0.00   41.24
02:14:24 AM    7   79.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00    7.00
02:14:24 AM    8   38.14    0.00   24.74    1.03    0.00    0.00    0.00    0.00    0.00   36.08
02:14:24 AM    9   46.94    0.00   24.49    0.00    0.00    0.00    0.00    0.00    0.00   28.57
02:14:24 AM   10   56.31    0.00   19.42    0.00    0.00    0.00    0.00    0.00    0.00   24.27
02:14:24 AM   11   38.78    0.00   15.31    1.02    0.00    0.00    0.00    0.00    0.00   44.90

02:14:24 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:25 AM  all   43.34    0.00   13.32    0.59    0.00    0.17    0.00    0.00    0.00   42.58
02:14:25 AM    0   38.38    0.00   20.20    0.00    0.00    1.01    0.00    0.00    0.00   40.40
02:14:25 AM    1   80.81    0.00    8.08    0.00    0.00    0.00    0.00    0.00    0.00   11.11
02:14:25 AM    2   34.34    0.00   13.13    2.02    0.00    0.00    0.00    0.00    0.00   50.51
02:14:25 AM    3   38.00    0.00   15.00    2.00    0.00    0.00    0.00    0.00    0.00   45.00
02:14:25 AM    4   56.86    0.00   13.73    0.00    0.00    0.00    0.00    0.00    0.00   29.41
02:14:25 AM    5   29.90    0.00   10.31    2.06    0.00    0.00    0.00    0.00    0.00   57.73
02:14:25 AM    6   29.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   55.00
02:14:25 AM    7   32.65    0.00   17.35    1.02    0.00    0.00    0.00    0.00    0.00   48.98
02:14:25 AM    8   48.45    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   41.24
02:14:25 AM    9   35.05    0.00    8.25    0.00    0.00    0.00    0.00    0.00    0.00   56.70
02:14:25 AM   10   41.41    0.00   15.15    0.00    0.00    1.01    0.00    0.00    0.00   42.42
02:14:25 AM   11   54.55    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00   33.33

02:14:25 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:26 AM  all   44.93    0.00   13.68    0.84    0.00    0.00    0.00    0.00    0.00   40.54
02:14:26 AM    0   38.00    0.00   15.00    1.00    0.00    0.00    0.00    0.00    0.00   46.00
02:14:26 AM    1   41.41    0.00   22.22    1.01    0.00    0.00    0.00    0.00    0.00   35.35
02:14:26 AM    2   40.00    0.00   13.00    1.00    0.00    0.00    0.00    0.00    0.00   46.00
02:14:26 AM    3   84.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00    5.00
02:14:26 AM    4   40.40    0.00   10.10    1.01    0.00    0.00    0.00    0.00    0.00   48.48
02:14:26 AM    5   55.00    0.00   12.00    1.00    0.00    0.00    0.00    0.00    0.00   32.00
02:14:26 AM    6   47.92    0.00   11.46    1.04    0.00    0.00    0.00    0.00    0.00   39.58
02:14:26 AM    7   58.00    0.00    4.00    1.00    0.00    0.00    0.00    0.00    0.00   37.00
02:14:26 AM    8   32.32    0.00   13.13    1.01    0.00    0.00    0.00    0.00    0.00   53.54
02:14:26 AM    9   34.69    0.00    9.18    1.02    0.00    0.00    0.00    0.00    0.00   55.10
02:14:26 AM   10   37.11    0.00   25.77    0.00    0.00    0.00    0.00    0.00    0.00   37.11
02:14:26 AM   11   29.17    0.00   17.71    1.04    0.00    0.00    0.00    0.00    0.00   52.08

02:14:26 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:27 AM  all   40.85    0.08   17.29    0.42    0.00    0.00    0.00    0.00    0.00   41.36
02:14:27 AM    0   29.17    0.00   14.58    0.00    0.00    0.00    0.00    0.00    0.00   56.25
02:14:27 AM    1   26.80    0.00   18.56    1.03    0.00    0.00    0.00    0.00    0.00   53.61
02:14:27 AM    2   29.29    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   44.44
02:14:27 AM    3   29.17    0.00   28.12    0.00    0.00    0.00    0.00    0.00    0.00   42.71
02:14:27 AM    4   75.00    0.00   21.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
02:14:27 AM    5   30.61    1.02   19.39    0.00    0.00    0.00    0.00    0.00    0.00   48.98
02:14:27 AM    6   66.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   22.00
02:14:27 AM    7   38.00    0.00   20.00    2.00    0.00    0.00    0.00    0.00    0.00   40.00
02:14:27 AM    8   36.73    0.00   12.24    1.02    0.00    0.00    0.00    0.00    0.00   50.00
02:14:27 AM    9   42.27    0.00    9.28    0.00    0.00    0.00    0.00    0.00    0.00   48.45
02:14:27 AM   10   34.31    0.00   15.69    0.98    0.00    0.00    0.00    0.00    0.00   49.02
02:14:27 AM   11   51.55    0.00   10.31    0.00    0.00    0.00    0.00    0.00    0.00   38.14

02:14:27 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:28 AM  all   45.97    0.00   15.94    0.84    0.00    0.00    0.00    0.00    0.00   37.25
02:14:28 AM    0   69.31    0.00    6.93    0.00    0.00    0.00    0.00    0.00    0.00   23.76
02:14:28 AM    1   53.00    0.00    8.00    1.00    0.00    0.00    0.00    0.00    0.00   38.00
02:14:28 AM    2   35.71    0.00   23.47    2.04    0.00    0.00    0.00    0.00    0.00   38.78
02:14:28 AM    3   31.63    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   55.10
02:14:28 AM    4   39.18    0.00   14.43    1.03    0.00    0.00    0.00    0.00    0.00   45.36
02:14:28 AM    5   35.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   49.00
02:14:28 AM    6   28.57    0.00   26.53    1.02    0.00    0.00    0.00    0.00    0.00   43.88
02:14:28 AM    7   36.63    0.00   14.85    0.00    0.00    0.00    0.00    0.00    0.00   48.51
02:14:28 AM    8   60.61    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00   28.28
02:14:28 AM    9   72.00    0.00   13.00    1.00    0.00    0.00    0.00    0.00    0.00   14.00
02:14:28 AM   10   42.42    0.00   21.21    2.02    0.00    0.00    0.00    0.00    0.00   34.34
02:14:28 AM   11   46.53    0.00   22.77    1.98    0.00    0.00    0.00    0.00    0.00   28.71

02:14:28 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:29 AM  all   50.42    0.08   19.31    1.09    0.00    0.17    0.00    0.00    0.00   28.93
02:14:29 AM    0   56.00    0.00   26.00    0.00    0.00    0.00    0.00    0.00    0.00   18.00
02:14:29 AM    1   73.27    0.00   17.82    0.00    0.00    0.00    0.00    0.00    0.00    8.91
02:14:29 AM    2   47.47    0.00   19.19    2.02    0.00    0.00    0.00    0.00    0.00   31.31
02:14:29 AM    3   55.56    0.00   10.10    2.02    0.00    0.00    0.00    0.00    0.00   32.32
02:14:29 AM    4   46.46    0.00   24.24    0.00    0.00    0.00    0.00    0.00    0.00   29.29
02:14:29 AM    5   36.27    0.00   29.41    0.98    0.00    0.98    0.00    0.00    0.00   32.35
02:14:29 AM    6   54.46    0.00   13.86    1.98    0.00    0.00    0.00    0.00    0.00   29.70
02:14:29 AM    7   44.44    0.00   26.26    0.00    0.00    0.00    0.00    0.00    0.00   29.29
02:14:29 AM    8   46.94    1.02   21.43    2.04    0.00    0.00    0.00    0.00    0.00   28.57
02:14:29 AM    9   39.80    0.00   14.29    2.04    0.00    1.02    0.00    0.00    0.00   42.86
02:14:29 AM   10   46.08    0.00   15.69    1.96    0.00    0.00    0.00    0.00    0.00   36.27
02:14:29 AM   11   58.16    0.00   13.27    0.00    0.00    0.00    0.00    0.00    0.00   28.57

02:14:29 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:30 AM  all   29.34    0.00   14.54    0.85    0.00    0.00    0.00    0.00    0.00   55.27
02:14:30 AM    0   23.76    0.00   17.82    1.98    0.00    0.00    0.00    0.00    0.00   56.44
02:14:30 AM    1   27.08    0.00   14.58    1.04    0.00    0.00    0.00    0.00    0.00   57.29
02:14:30 AM    2   28.57    0.00   20.41    1.02    0.00    0.00    0.00    0.00    0.00   50.00
02:14:30 AM    3   11.88    0.00   19.80    0.99    0.00    0.00    0.00    0.00    0.00   67.33
02:14:30 AM    4   26.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
02:14:30 AM    5   74.49    0.00    4.08    0.00    0.00    0.00    0.00    0.00    0.00   21.43
02:14:30 AM    6   28.42    0.00   12.63    1.05    0.00    0.00    0.00    0.00    0.00   57.89
02:14:30 AM    7   13.00    0.00   18.00    0.00    0.00    0.00    0.00    0.00    0.00   69.00
02:14:30 AM    8   30.93    0.00   10.31    1.03    0.00    0.00    0.00    0.00    0.00   57.73
02:14:30 AM    9   27.37    0.00   11.58    2.11    0.00    0.00    0.00    0.00    0.00   58.95
02:14:30 AM   10   21.05    0.00   13.68    0.00    0.00    0.00    0.00    0.00    0.00   65.26
02:14:30 AM   11   40.00    0.00   15.00    1.00    0.00    0.00    0.00    0.00    0.00   44.00

02:14:30 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:31 AM  all   49.70    0.00   17.13    0.34    0.00    0.00    0.00    0.00    0.00   32.83
02:14:31 AM    0   41.84    0.00   16.33    2.04    0.00    0.00    0.00    0.00    0.00   39.80
02:14:31 AM    1   27.08    0.00   33.33    0.00    0.00    0.00    0.00    0.00    0.00   39.58
02:14:31 AM    2   48.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   40.00
02:14:31 AM    3   52.04    0.00   15.31    0.00    0.00    0.00    0.00    0.00    0.00   32.65
02:14:31 AM    4   56.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00   33.00
02:14:31 AM    5   65.98    0.00   25.77    0.00    0.00    0.00    0.00    0.00    0.00    8.25
02:14:31 AM    6   52.00    0.00   18.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
02:14:31 AM    7   47.06    0.00   11.76    0.00    0.00    0.00    0.00    0.00    0.00   41.18
02:14:31 AM    8   37.00    0.00   24.00    0.00    0.00    0.00    0.00    0.00    0.00   39.00
02:14:31 AM    9   84.16    0.00    5.94    0.99    0.00    0.00    0.00    0.00    0.00    8.91
02:14:31 AM   10   47.37    0.00   20.00    0.00    0.00    0.00    0.00    0.00    0.00   32.63
02:14:31 AM   11   36.73    0.00   13.27    1.02    0.00    0.00    0.00    0.00    0.00   48.98

02:14:31 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:32 AM  all   50.13    0.17   13.91    0.50    0.00    0.17    0.00    0.00    0.00   35.12
02:14:32 AM    0   47.96    0.00   12.24    0.00    0.00    0.00    0.00    0.00    0.00   39.80
02:14:32 AM    1   32.35    1.96   21.57    0.00    0.00    0.00    0.00    0.00    0.00   44.12
02:14:32 AM    2   45.36    0.00   10.31    1.03    0.00    0.00    0.00    0.00    0.00   43.30
02:14:32 AM    3   53.47    0.00   11.88    1.98    0.00    0.00    0.00    0.00    0.00   32.67
02:14:32 AM    4   49.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00   41.00
02:14:32 AM    5   77.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   11.00
02:14:32 AM    6   68.00    0.00    6.00    0.00    0.00    1.00    0.00    0.00    0.00   25.00
02:14:32 AM    7   47.42    0.00    9.28    1.03    0.00    0.00    0.00    0.00    0.00   42.27
02:14:32 AM    8   37.62    0.00   18.81    0.99    0.00    0.99    0.00    0.00    0.00   41.58
02:14:32 AM    9   54.00    0.00   21.00    0.00    0.00    0.00    0.00    0.00    0.00   25.00
02:14:32 AM   10   42.42    0.00   17.17    1.01    0.00    0.00    0.00    0.00    0.00   39.39
02:14:32 AM   11   46.94    0.00   16.33    0.00    0.00    0.00    0.00    0.00    0.00   36.73

02:14:32 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:33 AM  all   30.65    0.00   18.12    1.27    0.00    0.08    0.00    0.00    0.00   49.87
02:14:33 AM    0   25.00    0.00   14.00    0.00    0.00    0.00    0.00    0.00    0.00   61.00
02:14:33 AM    1   28.57    0.00   13.27    3.06    0.00    0.00    0.00    0.00    0.00   55.10
02:14:33 AM    2   13.27    0.00   30.61    1.02    0.00    0.00    0.00    0.00    0.00   55.10
02:14:33 AM    3   11.34    0.00   20.62    1.03    0.00    0.00    0.00    0.00    0.00   67.01
02:14:33 AM    4   42.27    0.00   17.53    3.09    0.00    0.00    0.00    0.00    0.00   37.11
02:14:33 AM    5   44.00    0.00   12.00    0.00    0.00    0.00    0.00    0.00    0.00   44.00
02:14:33 AM    6   16.16    0.00   26.26    3.03    0.00    1.01    0.00    0.00    0.00   53.54
02:14:33 AM    7   42.57    0.00   36.63    0.00    0.00    0.00    0.00    0.00    0.00   20.79
02:14:33 AM    8   33.67    0.00   10.20    0.00    0.00    0.00    0.00    0.00    0.00   56.12
02:14:33 AM    9   47.47    0.00   11.11    1.01    0.00    0.00    0.00    0.00    0.00   40.40
02:14:33 AM   10   26.53    0.00   10.20    2.04    0.00    0.00    0.00    0.00    0.00   61.22
02:14:33 AM   11   36.46    0.00   14.58    1.04    0.00    0.00    0.00    0.00    0.00   47.92

02:14:33 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:34 AM  all   56.40    0.00   17.00    0.42    0.00    0.00    0.00    0.00    0.00   26.18
02:14:34 AM    0   47.96    0.00   14.29    1.02    0.00    0.00    0.00    0.00    0.00   36.73
02:14:34 AM    1   66.00    0.00   16.00    0.00    0.00    0.00    0.00    0.00    0.00   18.00
02:14:34 AM    2   88.89    0.00    3.03    0.00    0.00    0.00    0.00    0.00    0.00    8.08
02:14:34 AM    3   78.79    0.00   12.12    0.00    0.00    0.00    0.00    0.00    0.00    9.09
02:14:34 AM    4   37.00    0.00   39.00    0.00    0.00    0.00    0.00    0.00    0.00   24.00
