# started_at=2025-12-14T01:53:18+03:00
# cmd: sar -q 1
# app_pid=1101786

Linux 6.1.0-35-amd64 (WL-c5bd0aca) 	12/14/2025 	_x86_64_	(12 CPU)

01:53:18 AM   runq-sz  plist-sz   ldavg-1   ldavg-5  ldavg-15   blocked
02:13:15 AM         5      1790     18.52     14.27     10.09         0
02:13:16 AM         6      1782     18.52     14.27     10.09         0
02:13:17 AM         5      1781     18.52     14.27     10.09         0
02:13:18 AM         6      1774     18.52     14.27     10.09         0
02:13:19 AM         3      1787     18.52     14.27     10.09         0
02:13:20 AM         8      1774     17.28     14.08     10.05         0
02:13:21 AM        10      1790     17.28     14.08     10.05         0
02:13:22 AM         3      1786     17.28     14.08     10.05         0
02:13:23 AM         4      1788     17.28     14.08     10.05         0
02:13:24 AM        20      1792     17.28     14.08     10.05         1
02:13:25 AM         3      1797     16.93     14.06     10.07         0
02:13:26 AM         5      1805     16.93     14.06     10.07         0
02:13:27 AM        10      1802     16.93     14.06     10.07         0
02:13:28 AM        19      1811     16.93     14.06     10.07         0
02:13:29 AM         4      1820     16.93     14.06     10.07         0
02:13:30 AM         3      1819     16.22     13.96     10.05         0
02:13:31 AM         6      1819     16.22     13.96     10.05         1
02:13:32 AM        10      1822     16.22     13.96     10.05         0
02:13:33 AM         6      1819     16.22     13.96     10.05         0
02:13:34 AM         5      1820     16.22     13.96     10.05         0
02:13:35 AM        15      1819     15.32     13.81     10.03         0
02:13:36 AM        20      1815     15.32     13.81     10.03         0
02:13:37 AM        29      1815     15.32     13.81     10.03         0
02:13:38 AM        10      1817     15.32     13.81     10.03         1
02:13:39 AM        13      1816     15.32     13.81     10.03         0
02:13:40 AM         4      1818     15.13     13.80     10.04         0
02:13:41 AM         3      1818     15.13     13.80     10.04         0
02:13:42 AM         8      1815     15.13     13.80     10.04         1
02:13:43 AM        15      1819     15.13     13.80     10.04         0
02:13:44 AM        17      1813     15.13     13.80     10.04         1
02:13:45 AM         4      1810     14.72     13.73     10.04         0
02:13:46 AM         3      1807     14.72     13.73     10.04         1
02:13:47 AM        27      1807     14.72     13.73     10.04         0
02:13:48 AM        32      1789     14.72     13.73     10.04         0
02:13:49 AM        14      1786     14.72     13.73     10.04         0
02:13:50 AM         5      1764     16.59     14.14     10.19         0
02:13:51 AM        15      1764     16.59     14.14     10.19         0
02:13:52 AM         9      1763     16.59     14.14     10.19         0
02:13:53 AM        11      1767     16.59     14.14     10.19         0
02:13:54 AM         8      1769     16.59     14.14     10.19         1
02:13:55 AM         3      1764     17.82     14.43     10.31         0
02:13:56 AM         5      1762     17.82     14.43     10.31         0
02:13:57 AM        10      1774     17.82     14.43     10.31         1
02:13:58 AM         4      1787     17.82     14.43     10.31         0
02:13:59 AM         6      1783     17.82     14.43     10.31         0
02:14:00 AM         5      1775     16.71     14.26     10.28         0
02:14:01 AM         4      1770     16.71     14.26     10.28         0
02:14:02 AM         3      1779     16.71     14.26     10.28         0
02:14:03 AM        20      1777     16.71     14.26     10.28         0
02:14:04 AM         2      1783     16.71     14.26     10.28         0
02:14:05 AM         7      1782     16.34     14.22     10.29         0
02:14:06 AM         6      1789     16.34     14.22     10.29         0
02:14:07 AM         4      1794     16.34     14.22     10.29         0
02:14:08 AM         6      1798     16.34     14.22     10.29         0
02:14:09 AM         5      1800     16.34     14.22     10.29         0
02:14:10 AM         3      1803     15.91     14.17     10.29         0
02:14:11 AM         5      1808     15.91     14.17     10.29         0
02:14:12 AM         4      1806     15.91     14.17     10.29         0
02:14:13 AM         3      1803     15.91     14.17     10.29         0
02:14:14 AM        10      1806     15.91     14.17     10.29         0
02:14:15 AM         8      1806     15.35     14.08     10.28         0
02:14:16 AM         2      1802     15.35     14.08     10.28         0
02:14:17 AM        16      1807     15.35     14.08     10.28         0
02:14:18 AM         2      1806     15.35     14.08     10.28         0
02:14:19 AM         3      1806     15.35     14.08     10.28         0
02:14:20 AM        12      1810     15.25     14.08     10.30         0
02:14:21 AM         3      1804     15.25     14.08     10.30         0
02:14:22 AM         6      1806     15.25     14.08     10.30         0
02:14:23 AM        22      1805     15.25     14.08     10.30         0
02:14:24 AM         3      1807     15.25     14.08     10.30         0
02:14:25 AM        16      1805     14.18     13.88     10.26         0
02:14:26 AM        14      1807     14.18     13.88     10.26         0
02:14:27 AM        25      1805     14.18     13.88     10.26         1
02:14:28 AM        14      1805     14.18     13.88     10.26         0
02:14:29 AM         7      1830     14.18     13.88     10.26         0
02:14:30 AM        31      1824     13.77     13.80     10.25         0
02:14:31 AM         3      1826     13.77     13.80     10.25         0
02:14:32 AM         5      1815     13.77     13.80     10.25         0
02:14:33 AM         7      1809     13.77     13.80     10.25         0
02:14:34 AM         6      1817     13.77     13.80     10.25         0
02:14:35 AM        21      1790     14.19     13.89     10.30         0
02:14:36 AM        11      1767     14.19     13.89     10.30         0
02:14:37 AM         3      1768     14.19     13.89     10.30         0
02:14:38 AM         5      1770     14.19     13.89     10.30         0
02:14:39 AM         5      1769     14.19     13.89     10.30         0
02:14:40 AM        17      1770     15.45     14.15     10.40         0
02:14:41 AM         5      1773     15.45     14.15     10.40         0
02:14:42 AM         3      1769     15.45     14.15     10.40         0
02:14:43 AM         4      1769     15.45     14.15     10.40         0
02:14:44 AM        13      1772     15.45     14.15     10.40         0
02:14:45 AM        11      1770     14.46     13.97     10.36         0
02:14:46 AM        10      1771     14.46     13.97     10.36         0
02:14:47 AM         3      1767     14.46     13.97     10.36         0
02:14:48 AM        17      1769     14.46     13.97     10.36         0
02:14:49 AM        12      1768     14.46     13.97     10.36         0
02:14:50 AM         5      1764     13.86     13.85     10.35         0
02:14:51 AM         5      1765     13.86     13.85     10.35         0
02:14:52 AM        10      1767     13.86     13.85     10.35         0
02:14:53 AM        11      1765     13.86     13.85     10.35         0
02:14:54 AM        11      1765     13.86     13.85     10.35         0
02:14:55 AM         4      1769     13.79     13.84     10.36         0
02:14:56 AM         7      1763     13.79     13.84     10.36         0
02:14:57 AM         9      1764     13.79     13.84     10.36         0
02:14:58 AM        13      1757     13.79     13.84     10.36         0
02:14:59 AM        10      1757     13.79     13.84     10.36         0
02:15:00 AM         9      1757     14.29     13.94     10.41         0
02:15:01 AM        10      1752     14.29     13.94     10.41         0
02:15:02 AM        16      1783     14.29     13.94     10.41         0
02:15:03 AM         7      1790     14.29     13.94     10.41         0
02:15:04 AM         9      1772     14.29     13.94     10.41         0
02:15:05 AM        10      1779     13.54     13.79     10.38         0
02:15:06 AM         6      1785     13.54     13.79     10.38         0
02:15:07 AM        10      1756     13.54     13.79     10.38         0
02:15:08 AM         8      1757     13.54     13.79     10.38         0
02:15:09 AM         3      1755     13.54     13.79     10.38         0
02:15:10 AM         5      1754     13.90     13.86     10.42         0
02:15:11 AM         3      1753     13.90     13.86     10.42         1
02:15:12 AM         5      1757     13.90     13.86     10.42         0
02:15:13 AM        13      1754     13.90     13.86     10.42         0
02:15:14 AM        17      1754     13.90     13.86     10.42         0
02:15:15 AM        12      1761     13.19     13.71     10.39         0
02:15:16 AM        10      1762     13.19     13.71     10.39         1
02:15:17 AM         3      1765     13.19     13.71     10.39         0
02:15:18 AM        11      1762     13.19     13.71     10.39         0
02:15:19 AM         7      1766     13.19     13.71     10.39         1
02:15:20 AM         7      1761     12.45     13.55     10.36         0
02:15:21 AM         7      1759     12.45     13.55     10.36         0
02:15:22 AM        17      1764     12.45     13.55     10.36         3
02:15:23 AM        10      1768     12.45     13.55     10.36         0
02:15:24 AM        10      1765     12.45     13.55     10.36         0
02:15:25 AM         6      1765     11.69     13.38     10.32         0
